,头像,WB_from,WB_text,forward,comment,like,缩略图,weibo_url
12,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058662&ssig=ejsWQPs9ar",2月9日 19:19 来自 微博 weibo.com,【分享！#总台主持人共唱你安好我无恙# 】“我们一次又一次，为受苦的人流下眼泪。也一次又一次，为苦难背后呈现出的坚忍与善念，握紧拳头！”中央广播电视总台的主持人们，共唱《你安好 我无恙》，向一线抗击疫情工作者致敬！期盼与凯旋的他们击掌相拥！春晚的微博视频 @春晚 ​​​​,2048.0,634.0,6465.0,,https://weibo.com/2656274875/ItqA2qf6u?from=page_1002062656274875_profile&wvr=6&mod=weibotime
13,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058662&ssig=ejsWQPs9ar",2月9日 19:00 来自 微博原生直播,今天#新闻联播#有哪些重点？聚焦哪些大事？#在微博看联播#，一起关注！ 央视新闻的微博直播 . ​​​​,171.0,186.0,8749.0,,https://weibo.com/2656274875/Itqsltw0H?from=page_1002062656274875_profile&wvr=6&mod=weibotime
14,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058662&ssig=ejsWQPs9ar",2月9日 18:45 来自 微博 weibo.com            	                                            已编辑,【转存！#你真的会戴口罩吗# ？】戴口罩“漏气”、不分正反、触碰口罩外侧，把口罩喷满酒精、高温蒸煮……这些都是错误做法！口罩应该这样戴↓↓快学起来！ ​​​​,2450.0,814.0,5964.0,"https://wx1.sinaimg.cn/thumb150/9e5389bbly1gbqc8uoti3j20p018i438.jpg,https://wx2.sinaimg.cn/thumb150/9e5389bbly1gbqc8wu47ij20p01bs0y3.jpg,https://wx2.sinaimg.cn/thumb150/9e5389bbly1gbqc8yimljj20p01cddm1.jpg,https://wx4.sinaimg.cn/thumb150/9e5389bbly1gbqc90fmb6j20p01cddn9.jpg,https://wx2.sinaimg.cn/thumb150/9e5389bbly1gbqc91v4w1j20p018jn29.jpg,https://wx3.sinaimg.cn/thumb150/9e5389bbly1gbqc93ivyuj20p0194tef.jpg",https://weibo.com/2656274875/ItqmcC7Yu?from=page_1002062656274875_profile&wvr=6&mod=weibotime
15,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058662&ssig=ejsWQPs9ar,https://tvax4.sinaimg.cn/crop.0.0.512.512.180/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058662&ssig=9IWXNEivTi",2月9日 18:18 来自 微博云剪            	                                            已编辑,【#武汉90后女孩志愿接送医护人员#】90后的陈灵毓是一个地地道道的武汉姑娘。疫情暴发后，她主动加入“医护专车”志愿者车队，每天接送医护人员上下班。她用镜头下记录下了自己的#武汉日记#：为节省防护服，出车期间她不再喝水吃饭；有医护人员怀孕了，但仍坚守岗位…戳↓为小姐姐点赞，也 ​​​​...展开全文,643.0,569.0,9762.0,,https://weibo.com/2656274875/Itqbxxt6z?from=page_1002062656274875_profile&wvr=6&mod=weibotime
17,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 17:51 来自 微博 weibo.com            	                                            已编辑,【四川遂宁#一确诊病例20多天体温无异常#  活动轨迹公布】截至8日24时，四川遂宁市累计报告新型冠状病毒肺炎确诊病例8例。8名患者中，已治愈出院2人，其余患者目前病情稳定。新增患者易某某，自1月中旬在武汉开始一直以感冒治疗，回乡后因邻居最近发病确诊，易某某因与其密切接触被排查时确诊，确诊当 ​​​​...展开全文,22143.0,50993.0,1517432.0,https://wx1.sinaimg.cn/orj360/9e5389bbly1gbqaokdxmgj20p00p04b2.jpg,https://weibo.com/2656274875/Itq0taXFR?from=page_1002062656274875_profile&wvr=6&mod=weibotime
18,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 17:51 来自 微博 weibo.com            	                                            已编辑,【四川遂宁#一确诊病例20多天体温无异常#  活动轨迹公布】截至8日24时，四川遂宁市累计报告新型冠状病毒肺炎确诊病例8例。8名患者中，已治愈出院2人，其余患者目前病情稳定。新增患者易某某，自1月中旬在武汉开始一直以感冒治疗，回乡后因邻居最近发病确诊，易某某因与其密切接触被排查时确诊，确诊当 ​​​​...展开全文,22143.0,50993.0,1517432.0,https://wx1.sinaimg.cn/orj360/9e5389bbly1gbqaokdxmgj20p00p04b2.jpg,https://weibo.com/2656274875/Itq0taXFR?from=page_1002062656274875_profile&wvr=6&mod=weibotime
19,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0,https://tvax4.sinaimg.cn/crop.0.0.512.512.180/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=N+rdGcWHsX",2月9日 17:28 来自 微博云剪,【#豆豆先生在武汉为中国加油#】“憨豆先生”的模仿者、英国喜剧演员Nigel一月初来到武汉。疫情发生后，尽管家人担心他的健康，但他却选择留在了武汉，他担心此时离开可能造成病毒的传播，“那样太自私了”。他表示：我留下来就是对武汉的支持！“虽然我们看起来不同，但我们的心在一起”。“豆豆先生 ​​​​...展开全文,68054.0,20349.0,994451.0,,https://weibo.com/2656274875/ItpRf3Yhx?from=page_1002062656274875_profile&wvr=6&mod=weibotime
20,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 17:00 来自 微博云剪            	                                            已编辑,【#湖北司机被困高速一周#：唯一愿望是睡个觉、吃口饭】湖北货车司机肖红兵春节前往外省送货，想回家过年时却回不去了：因为湖北车牌，服务区不让进，高速路不让下，在高速上“流浪”的他又困又累，甚至靠打自己的脸保持清醒……在陕西汉中交警的帮助下，肖师傅将车开进服务区，等待道路恢复畅通后返回 ​​​​...展开全文,25299.0,31300.0,794315.0,,https://weibo.com/2656274875/ItpFSjTv5?from=page_1002062656274875_profile&wvr=6&mod=weibotime
21,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 16:34 来自 微博 weibo.com,#共同战疫#【一起听！#期待武汉春暖花开时#】“看那无数身影坚定从容撑起了黎明，也让心中希望的阳光更灿烂……我们一起经历这风霜把春天守望，我们用坚强把希望点亮！”火箭军推出原创MV《守望春天》为武汉加油。冬将尽，春可期，愿人随春好，春与人宜~@东风快递 东风快递的微博视频 ​​​​,918.0,414.0,3871.0,,https://weibo.com/2656274875/ItpvhtvIw?from=page_1002062656274875_profile&wvr=6&mod=weibotime
22,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 16:29 来自 微博云剪,【#专家回应气溶胶传播#：#空气中一般不会有新冠病毒#】中国疾控中心传染病处研究员冯录召：目前新型冠状病毒最主要的传播途径是飞沫传播和接触传播，目前没有证据显示新冠病毒通过气溶胶传播。新冠病毒主要是近距离呼吸道飞沫传播，传播的距离很短，一般一到两米，不会在空气中长期悬浮飘浮。咳嗽打喷 ​​​​...展开全文,4336.0,12657.0,123856.0,,https://weibo.com/2656274875/ItpsXvyAr?from=page_1002062656274875_profile&wvr=6&mod=weibotime
23,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 16:13 来自 微博云剪,【发改委：#蔬菜供应有保障#】国家发改委经贸司副司长陈达：我们指导部署北方大城市完善冬春蔬菜的储备制度，根据产销实际情况，适当增加储备规模和储备品种。一旦市场上供应出现短缺，及时组织投放，并且通过向外部的蔬菜生产基地采购等方式，及时补充储备，保障储备的连续投放能力。据初步统计，目前 ​​​​...展开全文,457.0,3064.0,44365.0,,https://weibo.com/2656274875/ItpmKfROt?from=page_1002062656274875_profile&wvr=6&mod=weibotime
24,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 16:07 来自 微博原生直播,【直播！#北京疫情防控工作发布会#】北京举行疫情防控工作新闻发布会，通报最新疫情情况。北京市卫生健康委、市疾控中心、首都机场集团公司、中国铁路北京局、北京公交集团、北京地铁运营公司等有关单位发布信息，并答记者问。看直播↓关注！（总台央视记者何畅） 央视新闻的微博视频 . ​​​​,210.0,1674.0,13046.0,,https://weibo.com/2656274875/Itpkf6XDd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
25,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:54 来自 微博 weibo.com,#共同战疫#【#武汉90后送菜英雄#：每天义务送菜15小时】疫情当前，武汉居民大多自我隔离。90后菜鸟驿站站长苍禹威，看到很多邻居在群里为买菜发愁，便开始给小区义务送菜。几十斤的菜，要靠拖车一份一份去拖，为了多送一些，他每天至少忙活15个小时。“作为武汉人，就应为武汉付出自己一点能量。”赞！ ​​​​...展开全文,1145.0,995.0,11918.0,,https://weibo.com/2656274875/ItpeQj3TY?from=page_1002062656274875_profile&wvr=6&mod=weibotime
26,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:37 来自 微博云剪,【#武汉组织露天马路市场营业#】商务部市场运行司副司长王斌：武汉市政府正在推动逐步恢复农贸市场经营，组织露天马路市场营业，截止到2月8日已有4个露天马路市场开始营业。这些马路市场比较开阔，不用排队，周边居民非常愿意到这里采购。一些电商平台和大型商超，也在探索开展蔬菜的套餐预售模式，也 ​​​​...展开全文,1563.0,5953.0,106876.0,,https://weibo.com/2656274875/Itp7UjPqW?from=page_1002062656274875_profile&wvr=6&mod=weibotime
27,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:24 来自 微博云剪,【#全国累计调派11921名医护人员驰援湖北#】国家卫健委新闻发言人米锋：从昨晚到现在，又有辽宁大连、锦州两支医疗队的千余名医生和护士告别家人，赶赴武汉，支援雷神山医院的患者救治工作。截至目前，国家卫生健康委累计从全国调派11921名医护人员驰援湖北。#致敬疫情前线医护人员#！  ​​​​...展开全文,1175.0,1620.0,11627.0,,https://weibo.com/2656274875/Itp2LdCgk?from=page_1002062656274875_profile&wvr=6&mod=weibotime
28,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:14 来自 微博 weibo.com,#湖北以外省份新增病例数降幅超42%#【#湖北以外地区新增病例连降5天#】国家卫健委新闻发言人米锋：全国除湖北以外其他省份每日报告的确诊病例数，从2月3日的890例，下降到8日的509例，下降的幅度超过42%，这表明各地联防联控机制以及严格管理等防控措施正在发挥作用。转发好消息！希望一切快点好起来！ ​​​​,3938.0,5857.0,88931.0,https://wx2.sinaimg.cn/orj360/9e5389bbly1gbq666tvagj20u01hcazy.jpg,https://weibo.com/2656274875/ItoYOzgqs?from=page_1002062656274875_profile&wvr=6&mod=weibotime
29,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:13 来自 微博 weibo.com,【#武汉大学中南医院接管雷神山医院#】昨晚，@武汉大学中南医院 开始进驻雷神山医院，全面接管医院，#王行环任雷神山医院院长#。根据此前计划，雷神山医院由武汉市卫健委组建专班进行管理。为便于管理，改由武汉大学中南医院整体接管。目前，已进驻医疗团队无需撤出，继续在各自病区展开救治工作。 ​​​​...展开全文,251.0,1328.0,12581.0,"https://wx3.sinaimg.cn/thumb150/9e5389bbly1gbq64oy25nj20hs0dcab4.jpg,https://wx1.sinaimg.cn/thumb150/9e5389bbly1gbq64oy8vyj20hs0dcdgr.jpg",https://weibo.com/2656274875/ItoYalHRg?from=page_1002062656274875_profile&wvr=6&mod=weibotime
30,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 15:01 来自 微博原生直播,【直播！#国务院举行联防联控机制发布会#】今天，国务院联防联控机制召开新闻发布会，介绍疫情防控中重要生活物资生产保供有关情况。看直播↓（总台央视记者杨弘杨） 央视新闻的微博视频 . ​​​​,911.0,2817.0,40483.0,,https://weibo.com/2656274875/ItoTtBccW?from=page_1002062656274875_profile&wvr=6&mod=weibotime
31,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058665&ssig=MN6Ckv1rp0",2月9日 14:46 来自 微博 weibo.com,【#钻石公主号上约100人称有发烧等不适情况#】日本厚生劳动省8日确认，“钻石公主号”游轮上已确诊64名感染者。此外，日本媒体称，船上约100名乘客、船员称有发烧等身体不适情况。今天，日本政府向船上派了多名医护人员。据中国驻日本大使馆，船上有1名中国内地乘客、3名香港乘客、1名台湾乘客确诊感染 ​​​​...展开全文,393.0,857.0,7926.0,https://wx2.sinaimg.cn/orj360/9e5389bbly1gbq5cbk376j20go0gogvn.jpg,https://weibo.com/2656274875/ItoNc7qRF?from=page_1002062656274875_profile&wvr=6&mod=weibotime
33,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=hCNoAkYQfW",2月9日 14:07 来自 微博 weibo.com,【#专家回应气溶胶传播#：目前#新型冠状病毒通过气溶胶传播尚无证据#】中国疾控中心传染病处研究员冯录召：气溶胶传播是指飞沫在空气悬浮过程中失去水分而剩下的蛋白质和病原体组成的核，形成飞沫核，可通过气溶胶形式造成远距离传播。目前，尚没有证据显示新型冠状病毒通过气溶胶传播。目前主要的传播 ​​​​...展开全文,1029.0,1676.0,9471.0,"https://wx4.sinaimg.cn/thumb150/9e5389bbly1gbq48l4cfhj213y0u0amf.jpg,https://wx3.sinaimg.cn/thumb150/9e5389bbly1gbq48l4kgxj212d0u0an9.jpg",https://weibo.com/2656274875/ItoxAoHZn?from=page_1002062656274875_profile&wvr=6&mod=weibotime
34,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=hCNoAkYQfW,https://tvax4.sinaimg.cn/crop.0.0.512.512.180/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=CDdDcykx1N",2月9日 14:04 来自 微博原生直播,【正直播！#上海疫情防控工作发布会#】今天下午，上海举行第16场疫情防控新闻发布会，上海市卫生健康委、申康医院发展中心、瑞金医院和上海市公共卫生临床中心负责人介绍情况。看直播↓（总台央视记者盛瑾瑜） 央视新闻的微博视频 . ​​​​,293.0,1121.0,12903.0,,https://weibo.com/2656274875/Itowebz0L?from=page_1002062656274875_profile&wvr=6&mod=weibotime
35,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=hCNoAkYQfW",2月9日 13:58 来自 微博云剪            	                                            已编辑,【#90后外卖员镜头里的武汉#：樱花就要开了，一切都会好起来】河南小伙赵彬从2018年开始在武汉送外卖。疫情暴发后，他没有停下工作，也用相机记录着工作途中的见闻。在他的镜头里，大家戴上了口罩，走在空荡荡的大街上，“眼泪控制不住地往下掉”；但他也看到，医护人员有了保障车队，很多顾客还会给他 ​​​​...展开全文,875.0,643.0,8393.0,,https://weibo.com/2656274875/ItotYsfio?from=page_1002062656274875_profile&wvr=6&mod=weibotime
36,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=hCNoAkYQfW",2月9日 13:49 来自 微博云剪,【#返程高峰如何做好自我防护# 视频教程，转给更多人！】 央视新闻的微博视频 ​​​​,1052.0,478.0,2691.0,,https://weibo.com/2656274875/ItoqcoatA?from=page_1002062656274875_profile&wvr=6&mod=weibotime
37,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597058713&ssig=hCNoAkYQfW",2月9日 13:28 来自 微博云剪            	                                            已编辑,【#口罩里放纸巾能否延缓使用寿命#？】北京协和医院呼吸与危重症医学科主任王孟昭：实际上，口罩主要为了防止病毒、细菌进入。放纸巾主要是为了保护口罩的内层，但如果外层已经有病菌了，只保护内层是没有用的。如果口罩只是日常用，没有接触病毒，口罩只要完整、里边没有湿，用一两天关系不大。  ​​​​...展开全文,1828.0,5439.0,88266.0,,https://weibo.com/2656274875/ItohA9fiy?from=page_1002062656274875_profile&wvr=6&mod=weibotime
